Evidence	ProteinId	AnnotationType	Value	Start	End
UR000107015	KAF7797205.1	comment.subcellular_location	Cytoplasm. Nucleus, nucleolus. Note=Shuttles between cytoplasm and nucleus/nucleolus		
UR000107015	KAF7797205.1	comment.subunit	Monomer. Associates with the 60S ribosomal subunit		
UR000107015	KAF7797205.1	gene.name.primary	TIF6		
UR000107015	KAF7797205.1	keyword	Cytoplasm		
UR000107015	KAF7797205.1	keyword	Initiation factor		
UR000107015	KAF7797205.1	keyword	Nucleus		
UR000107015	KAF7797205.1	keyword	Protein biosynthesis		
UR000107015	KAF7797205.1	keyword	Ribosome biogenesis		
UR000107015	KAF7797205.1	protein.recommendedName.fullName	Eukaryotic translation initiation factor 6		
UR000107015	KAF7797205.1	protein.recommendedName.shortName	eIF-6		
UR000107015	KAF7797205.1	xref.GO	GO:0000054		
UR000107015	KAF7797205.1	xref.GO	GO:0003743		
UR000107015	KAF7797205.1	xref.GO	GO:0005730		
UR000107015	KAF7797205.1	xref.GO	GO:0005737		
UR000107015	KAF7797205.1	xref.GO	GO:0006413		
UR000107015	KAF7797205.1	xref.GO	GO:0042256		
UR000107015	KAF7797205.1	xref.GO	GO:0042273		
UR000107015	KAF7797205.1	xref.GO	GO:0043023		
UR000170779	KAF7797261.1	comment.similarity	Belongs to the cytochrome b5 family		
UR000170779	KAF7797261.1	keyword	Heme		
UR000170779	KAF7797261.1	keyword	Iron		
UR000170779	KAF7797261.1	keyword	Metal-binding		
UR000170779	KAF7797261.1	xref.GO	GO:0020037		
UR000170779	KAF7797261.1	xref.GO	GO:0046872		
UR000995751	KAF7797287.1	comment.function	Functions as a component of the nuclear pore complex (NPC)		
UR000995751	KAF7797287.1	comment.similarity	Belongs to the nucleoporin Nup84/Nup107 family		
UR000995751	KAF7797287.1	comment.subcellular_location	Nucleus, nuclear pore complex. Nucleus membrane		
UR000995751	KAF7797287.1	comment.subunit	Part of the nuclear pore complex (NPC)		
UR000995751	KAF7797287.1	keyword	Membrane		
UR000995751	KAF7797287.1	keyword	Nuclear pore complex		
UR000995751	KAF7797287.1	keyword	Nucleus		
UR000995751	KAF7797287.1	keyword	Protein transport		
UR000995751	KAF7797287.1	keyword	Translocation		
UR000995751	KAF7797287.1	keyword	Transport		
UR000995751	KAF7797287.1	keyword	mRNA transport		
UR000995751	KAF7797287.1	protein.recommendedName.fullName	Nuclear pore complex protein		
UR000995751	KAF7797287.1	xref.GO	GO:0006406		
UR000995751	KAF7797287.1	xref.GO	GO:0006606		
UR000995751	KAF7797287.1	xref.GO	GO:0017056		
UR000995751	KAF7797287.1	xref.GO	GO:0031080		
UR000415518	KAF7797299.1	keyword	Zinc-finger		
UR000955766	KAF7797313.1	comment.catalytic_activity	Reaction=a 2'-deoxyribonucleoside 5'-triphosphate + DNA(n) = diphosphate + DNA(n+1); Xref=Rhea:RHEA:22508, Rhea:RHEA-COMP:11130, Rhea:RHEA-COMP:11131, ChEBI:CHEBI:33019, ChEBI:CHEBI:61560, ChEBI:CHEBI:83828; EC=2.7.7.49;		
UR000955766	KAF7797313.1	comment.function	Telomerase is a ribonucleoprotein enzyme essential for the replication of chromosome termini in most eukaryotes. It elongates telomeres. It is a reverse transcriptase that adds simple sequence repeats to chromosome ends by copying a template sequence within the RNA component of the enzyme		
UR000955766	KAF7797313.1	comment.similarity	Belongs to the reverse transcriptase family. Telomerase subfamily		
UR000955766	KAF7797313.1	comment.subcellular_location	Nucleus. Chromosome, telomere		
UR000955766	KAF7797313.1	keyword	Chromosome		
UR000955766	KAF7797313.1	keyword	Magnesium		
UR000955766	KAF7797313.1	keyword	Metal-binding		
UR000955766	KAF7797313.1	keyword	Nucleotidyltransferase		
UR000955766	KAF7797313.1	keyword	Nucleus		
UR000955766	KAF7797313.1	keyword	RNA-directed DNA polymerase		
UR000955766	KAF7797313.1	keyword	Telomere		
UR000955766	KAF7797313.1	keyword	Transferase		
UR000955766	KAF7797313.1	protein.alternativeName.fullName	Telomerase catalytic subunit		
UR000955766	KAF7797313.1	protein.recommendedName.ecNumber	2.7.7.49		
UR000955766	KAF7797313.1	protein.recommendedName.fullName	Telomerase reverse transcriptase		
UR000400669	KAF7797440.1	feature.MOTIF	Histidine triad motif	115	119
UR000000157	KAF7797473.1	comment.similarity	Belongs to the cytochrome P450 family		
UR000000157	KAF7797473.1	keyword	Heme		
UR000000157	KAF7797473.1	keyword	Iron		
UR000000157	KAF7797473.1	keyword	Metal-binding		
UR000000157	KAF7797473.1	keyword	Monooxygenase		
UR000000157	KAF7797473.1	keyword	Oxidoreductase		
UR000484795	KAF7797489.1	comment.catalytic_activity	Reaction=adenosine(58) in tRNA + S-adenosyl-L-methionine = H(+) + N(1)-methyladenosine(58) in tRNA + S-adenosyl-L-homocysteine; Xref=Rhea:RHEA:43152, Rhea:RHEA-COMP:10365, Rhea:RHEA-COMP:10366, ChEBI:CHEBI:15378, ChEBI:CHEBI:57856, ChEBI:CHEBI:59789, ChEBI:CHEBI:74411, ChEBI:CHEBI:74491; EC=2.1.1.220;		
UR000484795	KAF7797489.1	comment.function	Catalytic subunit of tRNA (adenine-N(1)-)-methyltransferase, which catalyzes the formation of N(1)-methyladenine at position 58 (m1A58) in initiator methionyl-tRNA		
UR000484795	KAF7797489.1	comment.similarity	Belongs to the class I-like SAM-binding methyltransferase superfamily. TRM61 family		
UR000484795	KAF7797489.1	comment.subcellular_location	Nucleus		
UR000484795	KAF7797489.1	keyword	Methyltransferase		
UR000484795	KAF7797489.1	keyword	Nucleus		
UR000484795	KAF7797489.1	keyword	S-adenosyl-L-methionine		
UR000484795	KAF7797489.1	keyword	Transferase		
UR000484795	KAF7797489.1	keyword	tRNA processing		
UR000484795	KAF7797489.1	protein.recommendedName.ecNumber	2.1.1.220		
UR000484795	KAF7797489.1	protein.recommendedName.fullName	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61		
UR000484795	KAF7797489.1	xref.GO	GO:0016429		
UR000484795	KAF7797489.1	xref.GO	GO:0031515		
UR000000177	KAF7797594.1	comment.similarity	Belongs to the mitochondrial carrier (TC 2.A.29) family		
UR000413536	KAF7797594.1	keyword	Membrane		
UR000413536	KAF7797594.1	keyword	Transmembrane		
UR000000177	KAF7797594.1	keyword	Transmembrane		
UR000000177	KAF7797594.1	keyword	Transport		
UR000413536	KAF7797594.1	xref.GO	GO:0016020		
UR000413536	KAF7797594.1	xref.GO	GO:0016021		
UR000413536	KAF7797594.1	feature.REPEAT	Solcar	1	45
UR000413536	KAF7797594.1	feature.REPEAT	Solcar	66	169
UR000413536	KAF7797594.1	feature.REPEAT	Solcar	181	271
UR000413452	KAF7797654.1	keyword	WD repeat		
UR000413452	KAF7797654.1	feature.REPEAT	WD	8	42
UR000413452	KAF7797654.1	feature.REPEAT	WD	54	97
UR000413452	KAF7797654.1	feature.REPEAT	WD	303	334
UR000413452	KAF7797654.1	feature.REPEAT	WD	358	390
UR000128663	KAF7797657.1	comment.similarity	Belongs to the glycosyl hydrolase 5 (cellulase A) family		
UR000128663	KAF7797657.1	keyword	Glycosidase		
UR000128663	KAF7797657.1	keyword	Hydrolase		
UR000000613	KAF7797667.1	comment.similarity	Belongs to the glycosyl hydrolase 1 family		
UR000112916	KAF7797772.1	comment.similarity	Belongs to the DP1 family		
UR000112916	KAF7797772.1	comment.subcellular_location	Membrane; Multi-pass membrane protein		
UR000112916	KAF7797772.1	protein.recommendedName.fullName	Protein YOP1		
UR000415706	KAF7797803.1	keyword	SH3 domain		
UR001348799	KAF7797825.1	comment.similarity	Belongs to the copper transporter (Ctr) (TC 1.A.56) family. SLC31A subfamily		
UR001348799	KAF7797825.1	comment.subcellular_location	Membrane; Multi-pass membrane protein		
UR001348799	KAF7797825.1	keyword	Copper		
UR001348799	KAF7797825.1	keyword	Copper transport		
UR001348799	KAF7797825.1	keyword	Ion transport		
UR001348799	KAF7797825.1	keyword	Membrane		
UR001348799	KAF7797825.1	keyword	Transport		
UR001348799	KAF7797825.1	protein.recommendedName.fullName	Copper transporter		
UR001348799	KAF7797825.1	xref.GO	GO:0005375		
UR001348799	KAF7797825.1	xref.GO	GO:0006878		
UR001348799	KAF7797825.1	xref.GO	GO:0016021		
UR000000177	KAF7797916.1	comment.similarity	Belongs to the mitochondrial carrier (TC 2.A.29) family		
UR000413536	KAF7797916.1	keyword	Membrane		
UR000000177	KAF7797916.1	keyword	Transmembrane		
UR000413536	KAF7797916.1	keyword	Transmembrane		
UR000000177	KAF7797916.1	keyword	Transport		
UR000413536	KAF7797916.1	xref.GO	GO:0016020		
UR000413536	KAF7797916.1	xref.GO	GO:0016021		
UR000413536	KAF7797916.1	feature.REPEAT	Solcar	29	133
UR000413536	KAF7797916.1	feature.REPEAT	Solcar	145	174
UR000736752	KAF7797971.1	comment.similarity	Belongs to the fungal hydrophobin family		
UR000736752	KAF7797971.1	comment.subcellular_location	Secreted, cell wall		
UR000736752	KAF7797971.1	keyword	Cell wall		
UR000736752	KAF7797971.1	keyword	Disulfide bond		
UR000736752	KAF7797971.1	keyword	Secreted		
UR000736752	KAF7797971.1	keyword	Signal		
UR000736752	KAF7797971.1	protein.recommendedName.fullName	Hydrophobin		
UR000172777	KAF7797983.1	comment.cofactor	Name=Ca(2+); Xref=ChEBI:CHEBI:29108; Note=Binds 2 calcium ions per subunit		
UR000172777	KAF7797983.1	comment.similarity	Belongs to the peroxidase family		
UR000000938	KAF7797983.1	comment.similarity	Belongs to the peroxidase family		
UR000172777	KAF7797983.1	comment.similarity	Belongs to the peroxidase family. Ligninase subfamily		
UR000172777	KAF7797983.1	keyword	Calcium		
UR000172777	KAF7797983.1	keyword	Metal-binding		
UR000172777	KAF7797983.1	keyword	Oxidoreductase		
UR000172777	KAF7797983.1	keyword	Peroxidase		
UR000172777	KAF7797983.1	protein.recommendedName.ecNumber	1.11.1.-		
UR000172777	KAF7797983.1	protein.recommendedName.fullName	Peroxidase		
UR000172777	KAF7797983.1	xref.GO	GO:0020037		
UR000172777	KAF7797983.1	xref.GO	GO:0046872		
UR000400038	KAF7798057.1	keyword	ATP-binding		
UR000400038	KAF7798057.1	keyword	Nucleotide-binding		
UR000400038	KAF7798057.1	xref.GO	GO:0000166		
UR000400038	KAF7798057.1	xref.GO	GO:0005524		
UR000400038	KAF7798057.1	feature.NP_BIND	ATP	559	566
UR000202805	KAF7798148.1	comment.catalytic_activity	Reaction=4-nitrophenyl phosphate + H2O = 4-nitrophenol + H(+) + phosphate; Xref=Rhea:RHEA:21664, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:43474, ChEBI:CHEBI:57917, ChEBI:CHEBI:61146; EC=3.1.3.41;		
UR000202805	KAF7798148.1	keyword	Hydrolase		
UR000202805	KAF7798148.1	protein.recommendedName.ecNumber	3.1.3.41		
UR000202805	KAF7798148.1	protein.recommendedName.fullName	4-nitrophenylphosphatase		
UR000202805	KAF7798148.1	protein.recommendedName.shortName	PNPPase		
UR000121068	KAF7798195.1	comment.similarity	Belongs to the glycosyl hydrolase 31 family		
UR000121068	KAF7798195.1	keyword	Glycosidase		
UR000121068	KAF7798195.1	keyword	Hydrolase		
UR000121068	KAF7798195.1	protein.recommendedName.ecNumber	3.2.1.-		
UR000001077	KAF7798383.1	comment.similarity	Belongs to the ClpA/ClpB family		
UR000001077	KAF7798383.1	keyword	ATP-binding		
UR000001077	KAF7798383.1	keyword	Chaperone		
UR000001077	KAF7798383.1	keyword	Nucleotide-binding		
UR000416609	KAF7798404.1	keyword	Metal-binding		
UR000416609	KAF7798404.1	keyword	Zinc		
UR000416609	KAF7798404.1	keyword	Zinc-finger		
UR000416609	KAF7798404.1	feature.ZN_FING	AN1-type	19	65
UR000416609	KAF7798404.1	feature.ZN_FING	AN1-type	68	138
UR000400038	KAF7798407.1	keyword	ATP-binding		
UR000400038	KAF7798407.1	keyword	Nucleotide-binding		
UR000400038	KAF7798407.1	xref.GO	GO:0000166		
UR000400038	KAF7798407.1	xref.GO	GO:0005524		
UR000400038	KAF7798407.1	feature.NP_BIND	ATP	463	470
UR000400038	KAF7798407.1	feature.NP_BIND	ATP	1121	1128
UR000400462	KAF7798519.1	keyword	Zinc-finger		
UR000000407	KAF7798713.1	comment.similarity	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family		
UR000000407	KAF7798713.1	keyword	Transport		
UR000000654	KAF7798728.1	comment.similarity	Belongs to the CDP-alcohol phosphatidyltransferase class-I family		
UR000000654	KAF7798728.1	keyword	Transferase		
UR000400554	KAF7798792.1	keyword	Elongation factor		
UR000400554	KAF7798792.1	keyword	Protein biosynthesis		
UR000400554	KAF7798792.1	xref.GO	GO:0003746		
UR000400554	KAF7798792.1	xref.GO	GO:0006412		
UR000143763	KAF7798796.1	comment.catalytic_activity	Reaction=ATP + H(2)O + phospholipid(Side 1) = ADP + phosphate + phospholipid(Side 2).; EC=7.6.2.1;		
UR000143763	KAF7798796.1	comment.similarity	Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type IV subfamily		
UR000143763	KAF7798796.1	comment.subcellular_location	Membrane; Multi-pass membrane protein		
UR000143763	KAF7798796.1	keyword	ATP-binding		
UR000143763	KAF7798796.1	keyword	Magnesium		
UR000143763	KAF7798796.1	keyword	Nucleotide-binding		
UR000143763	KAF7798796.1	keyword	Translocase		
UR000143763	KAF7798796.1	protein.recommendedName.ecNumber	7.6.2.1		
UR000143763	KAF7798796.1	protein.recommendedName.fullName	Phospholipid-transporting ATPase		
UR000143763	KAF7798796.1	xref.GO	GO:0000287		
UR000143763	KAF7798796.1	xref.GO	GO:0005524		
UR000459766	KAF7798898.1	comment.function	Component of the exocyst complex involved in the docking of exocytic vesicles with fusion sites on the plasma membrane		
UR000459766	KAF7798898.1	comment.similarity	Belongs to the SEC15 family		
UR000459766	KAF7798898.1	keyword	Exocytosis		
UR000459766	KAF7798898.1	keyword	Transport		
UR000459766	KAF7798898.1	protein.recommendedName.fullName	Exocyst complex component SEC15		
UR000459766	KAF7798898.1	xref.GO	GO:0000145		
UR000459766	KAF7798898.1	xref.GO	GO:0006904		
UR000000177	KAF7799103.1	comment.similarity	Belongs to the mitochondrial carrier (TC 2.A.29) family		
UR000413536	KAF7799103.1	keyword	Membrane		
UR000413536	KAF7799103.1	keyword	Transmembrane		
UR000000177	KAF7799103.1	keyword	Transmembrane		
UR000000177	KAF7799103.1	keyword	Transport		
UR000413536	KAF7799103.1	xref.GO	GO:0016020		
UR000413536	KAF7799103.1	xref.GO	GO:0016021		
UR000413536	KAF7799103.1	feature.REPEAT	Solcar	11	93
UR000128663	KAF7799160.1	comment.similarity	Belongs to the glycosyl hydrolase 5 (cellulase A) family		
UR000128663	KAF7799160.1	keyword	Glycosidase		
UR000128663	KAF7799160.1	keyword	Hydrolase		
UR000000157	KAF7799198.1	comment.similarity	Belongs to the cytochrome P450 family		
UR000000157	KAF7799198.1	keyword	Heme		
UR000000157	KAF7799198.1	keyword	Iron		
UR000000157	KAF7799198.1	keyword	Metal-binding		
UR000000157	KAF7799198.1	keyword	Monooxygenase		
UR000000157	KAF7799198.1	keyword	Oxidoreductase		
UR000413240	KAF7799340.1	keyword	Zinc-finger		
UR000615785	KAF7799370.1	comment.similarity	Belongs to the SCC2/Nipped-B family		
UR000615785	KAF7799370.1	comment.subcellular_location	Nucleus		
UR000615785	KAF7799370.1	keyword	Cell cycle		
UR000615785	KAF7799370.1	keyword	Nucleus		
UR000615785	KAF7799370.1	keyword	Repeat		
UR000615785	KAF7799370.1	protein.recommendedName.fullName	Sister chromatid cohesion protein		
UR000000921	KAF7799645.1	comment.similarity	Belongs to the protein disulfide isomerase family		
UR000126484	KAF7799752.1	comment.function	Binds specifically to cytosolic chaperonin (c-CPN) and transfers target proteins to it. Binds to nascent polypeptide chain and promotes folding in an environment in which there are many competing pathways for nonnative proteins		
UR000126484	KAF7799752.1	comment.similarity	Belongs to the prefoldin subunit beta family		
UR000126484	KAF7799752.1	comment.subunit	Heterohexamer of two PFD-alpha type and four PFD-beta type subunits		
UR000126484	KAF7799752.1	keyword	Chaperone		
UR000126484	KAF7799752.1	protein.recommendedName.fullName	Prefoldin subunit 4		
UR000126484	KAF7799752.1	xref.GO	GO:0006457		
UR000126484	KAF7799752.1	xref.GO	GO:0016272		
UR000595782	KAF7799961.1	comment.similarity	Belongs to the activator 1 large subunit family		
UR000595782	KAF7799961.1	comment.subcellular_location	Nucleus		
UR000595782	KAF7799961.1	keyword	ATP-binding		
UR000595782	KAF7799961.1	keyword	DNA replication		
UR000595782	KAF7799961.1	keyword	Nucleotide-binding		
UR000595782	KAF7799961.1	keyword	Nucleus		
UR000595782	KAF7799961.1	protein.recommendedName.fullName	Replication factor C subunit 1		
UR000595782	KAF7799961.1	xref.GO	GO:0003689		
UR000595782	KAF7799961.1	xref.GO	GO:0005524		
UR000595782	KAF7799961.1	xref.GO	GO:0005634		
UR000413452	KAF7800013.1	keyword	WD repeat		
UR000413452	KAF7800013.1	feature.REPEAT	WD	55	95
UR000413452	KAF7800013.1	feature.REPEAT	WD	98	137
UR000413452	KAF7800013.1	feature.REPEAT	WD	191	237
UR000413452	KAF7800013.1	feature.REPEAT	WD	299	336
UR000000177	KAF7800033.1	comment.similarity	Belongs to the mitochondrial carrier (TC 2.A.29) family		
UR000413536	KAF7800033.1	keyword	Membrane		
UR000413536	KAF7800033.1	keyword	Transmembrane		
UR000000177	KAF7800033.1	keyword	Transmembrane		
UR000000177	KAF7800033.1	keyword	Transport		
UR000413536	KAF7800033.1	xref.GO	GO:0016020		
UR000413536	KAF7800033.1	xref.GO	GO:0016021		
UR000413536	KAF7800033.1	feature.REPEAT	Solcar	10	86
UR000413536	KAF7800033.1	feature.REPEAT	Solcar	96	184
UR000413536	KAF7800033.1	feature.REPEAT	Solcar	201	288
UR000000606	KAF7800154.1	comment.similarity	Belongs to the iron/ascorbate-dependent oxidoreductase family		
UR000000606	KAF7800154.1	keyword	Iron		
UR000000606	KAF7800154.1	keyword	Metal-binding		
UR000000606	KAF7800154.1	keyword	Oxidoreductase		
UR000000085	KAF7800268.1	comment.function	Tubulin is the major constituent of microtubules. The gamma chain is found at microtubule organizing centers (MTOC) such as the spindle poles or the centrosome		
UR000000085	KAF7800268.1	comment.similarity	Belongs to the tubulin family		
UR000000085	KAF7800268.1	keyword	GTP-binding		
UR000000085	KAF7800268.1	keyword	Microtubule		
UR000000085	KAF7800268.1	keyword	Nucleotide-binding		
UR000000085	KAF7800268.1	protein.recommendedName.fullName	Tubulin gamma chain		
UR000000085	KAF7800268.1	xref.GO	GO:0003924		
UR000000085	KAF7800268.1	xref.GO	GO:0005525		
UR000400380	KAF7789158.1	keyword	TPR repeat		
UR000400380	KAF7789158.1	feature.REPEAT	TPR	985	1018
UR000400380	KAF7789158.1	feature.REPEAT	TPR	1019	1052
UR000400380	KAF7789158.1	feature.REPEAT	TPR	1098	1131
UR000413240	KAF7789178.1	keyword	Zinc-finger		
UR000414566	KAF7789211.1	keyword	Metal-binding		
UR000414566	KAF7789211.1	keyword	Zinc		
UR000414566	KAF7789211.1	keyword	Zinc-finger		
UR000414566	KAF7789211.1	feature.ZN_FING	C3H1-type	234	262
UR000414566	KAF7789211.1	feature.ZN_FING	C3H1-type	276	304
UR000400026	KAF7789214.1	keyword	Metal-binding		
UR000400026	KAF7789214.1	keyword	Zinc		
UR000400026	KAF7789214.1	keyword	Zinc-finger		
UR000400026	KAF7789214.1	feature.ZN_FING	CR-type	224	305
UR000405968	KAF7789231.1	comment.catalytic_activity	Reaction=ATP + CoA + succinate = ADP + phosphate + succinyl-CoA; Xref=Rhea:RHEA:17661, ChEBI:CHEBI:30031, ChEBI:CHEBI:30616, ChEBI:CHEBI:43474, ChEBI:CHEBI:57287, ChEBI:CHEBI:57292, ChEBI:CHEBI:456216; EC=6.2.1.5;		
UR000405968	KAF7789231.1	comment.cofactor	Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=Binds 1 Mg(2+) ion per subunit		
